"","File","Tone","Time","Word","Syllable","language","talker","utt","condition","gf"
"753","GUJ-P10-target11.wav","H",0.287339897591229,"ananyaa","nan","Gujarati","P10","target11","subjFoc","subject"
"754","GUJ-P10-target11.wav","L",0.570973724610398,"vyaayaam","vyaa","Gujarati","P10","target11","subjFoc","predicate"
"755","GUJ-P10-target11.wav","H",0.739259368592392,"vyaayaam","yaam","Gujarati","P10","target11","subjFoc","predicate"
"756","GUJ-P10-target12.wav","L",0.353844450312174,"laavanya","laa","Gujarati","P10","target12","predFoc","subject"
"757","GUJ-P10-target12.wav","H",0.649420001482428,"laavanya","ya","Gujarati","P10","target12","predFoc","subject"
"758","GUJ-P10-target12.wav","L",0.905786550966831,"kheDvaanu","kheD","Gujarati","P10","target12","predFoc","predicate"
"759","GUJ-P10-target12.wav","H",0.978172400233016,"kheDvaanu","vaa","Gujarati","P10","target12","predFoc","predicate"
"760","GUJ-P10-target13.wav","L",0.557283387368806,"ananyaa","nan","Gujarati","P10","target13","subjFoc","subject"
"761","GUJ-P10-target13.wav","H",0.749796147138193,"ananyaa","yaa","Gujarati","P10","target13","subjFoc","subject"
"763","GUJ-P10-target14.wav","L",0.377970235326846,"ananyaa","a","Gujarati","P10","target14","predFoc","subject"
"764","GUJ-P10-target14.wav","H",0.458513382751435,"ananyaa","nan","Gujarati","P10","target14","predFoc","subject"
"765","GUJ-P10-target14.wav","L",0.754977042731288,"vyaayaam","vyaa","Gujarati","P10","target14","predFoc","predicate"
"766","GUJ-P10-target14.wav","H",0.884152285596044,"vyaayaam","vyaa","Gujarati","P10","target14","predFoc","predicate"
"767","GUJ-P10-target15.wav","L",0.276723183703736,"laavanya","laa","Gujarati","P10","target15","subjFoc","subject"
"768","GUJ-P10-target15.wav","H",0.660508273523646,"laavanya","ya","Gujarati","P10","target15","subjFoc","subject"
"769","GUJ-P10-target15.wav","L",0.883575699451448,"kheDvaanu","kheD","Gujarati","P10","target15","subjFoc","predicate"
"770","GUJ-P10-target15.wav","H",0.952488635565648,"kheDvaanu","vaa","Gujarati","P10","target15","subjFoc","predicate"
"771","GUJ-P10-target16.wav","L",0.122603545290095,"laavanya","laa","Gujarati","P10","target16","predFoc","subject"
"772","GUJ-P10-target16.wav","H",0.371635755270729,"laavanya","ya","Gujarati","P10","target16","predFoc","subject"
"773","GUJ-P10-target16.wav","L",0.493416118189456,"nindvaanu","nind","Gujarati","P10","target16","predFoc","predicate"
"774","GUJ-P10-target16.wav","H",0.634260507049788,"nindvaanu","nind","Gujarati","P10","target16","predFoc","predicate"
"775","GUJ-P10-target2.wav","L",0.225736002653515,"laavanya","laa","Gujarati","P10","target2","predFoc","subject"
"776","GUJ-P10-target2.wav","H",0.565758201289712,"laavanya","ya","Gujarati","P10","target2","predFoc","subject"
"777","GUJ-P10-target2.wav","L",0.674117591051389,"vyaayaam","vyaa","Gujarati","P10","target2","predFoc","predicate"
"778","GUJ-P10-target2.wav","H",0.807012425388918,"vyaayaam","vyaa","Gujarati","P10","target2","predFoc","predicate"
"779","GUJ-P10-target3.wav","L",0.57798076753045,"ananyaa","a","Gujarati","P10","target3","subjFoc","subject"
"780","GUJ-P10-target3.wav","H",0.872257464054946,"ananyaa","yaa","Gujarati","P10","target3","subjFoc","subject"
"781","GUJ-P10-target3.wav","L",0.977883127291937,"nindvaanu","nind","Gujarati","P10","target3","subjFoc","predicate"
"782","GUJ-P10-target3.wav","H",1.07697397749832,"nindvaanu","nind","Gujarati","P10","target3","subjFoc","predicate"
"783","GUJ-P10-target4.wav","L",0.186032826459464,"ananyaa","a","Gujarati","P10","target4","predFoc","subject"
"784","GUJ-P10-target4.wav","H",0.496599191243247,"ananyaa","yaa","Gujarati","P10","target4","predFoc","subject"
"785","GUJ-P10-target4.wav","L",0.567469459281422,"aaraam","aa","Gujarati","P10","target4","predFoc","predicate"
"786","GUJ-P10-target4.wav","H",0.712953256541922,"aaraam","raam","Gujarati","P10","target4","predFoc","predicate"
"787","GUJ-P10-target5.wav","L",0.175390048770106,"laavanya","laa","Gujarati","P10","target5","subjFoc","subject"
"788","GUJ-P10-target5.wav","H",0.549220938340742,"laavanya","ya","Gujarati","P10","target5","subjFoc","subject"
"789","GUJ-P10-target5.wav","L",0.67443873713868,"vyaayaam","vyaa","Gujarati","P10","target5","subjFoc","predicate"
"790","GUJ-P10-target5.wav","H",0.84658649644624,"vyaayaam","yaam","Gujarati","P10","target5","subjFoc","predicate"
"791","GUJ-P10-target6.wav","L",0.343217493608158,"ananyaa","a","Gujarati","P10","target6","predFoc","subject"
"792","GUJ-P10-target6.wav","H",0.629727999166819,"ananyaa","yaa","Gujarati","P10","target6","predFoc","subject"
"793","GUJ-P10-target6.wav","L",0.723991432035959,"nindvaanu","nind","Gujarati","P10","target6","predFoc","predicate"
"794","GUJ-P10-target6.wav","H",0.84292773705187,"nindvaanu","nind","Gujarati","P10","target6","predFoc","predicate"
"795","GUJ-P10-target7.wav","L",0.262393472042593,"laavanya","laa","Gujarati","P10","target7","subjFoc","subject"
"796","GUJ-P10-target7.wav","H",0.537852636691042,"laavanya","van","Gujarati","P10","target7","subjFoc","subject"
"797","GUJ-P10-target7.wav","L",0.789567630161244,"aaraam","aa","Gujarati","P10","target7","subjFoc","predicate"
"798","GUJ-P10-target7.wav","H",0.901440960592445,"aaraam","raam","Gujarati","P10","target7","subjFoc","predicate"
"799","GUJ-P10-target8.wav","L",0.344276641554448,"ananyaa","a","Gujarati","P10","target8","predFoc","subject"
"800","GUJ-P10-target8.wav","H",0.417932875945092,"ananyaa","nan","Gujarati","P10","target8","predFoc","subject"
"801","GUJ-P10-target8.wav","L",0.881356414475448,"kheDvaanu","kheD","Gujarati","P10","target8","predFoc","predicate"
"802","GUJ-P10-target8.wav","H",1.01426621667166,"kheDvaanu","vaa","Gujarati","P10","target8","predFoc","predicate"
"803","GUJ-P10-target9.wav","L",0.154046276825711,"laavanya","laa","Gujarati","P10","target9","subjFoc","subject"
"804","GUJ-P10-target9.wav","H",0.575641487625879,"laavanya","ya","Gujarati","P10","target9","subjFoc","subject"
"805","GUJ-P10-target9.wav","L",0.731602229894109,"nindvaanu","nind","Gujarati","P10","target9","subjFoc","predicate"
"806","GUJ-P10-target9.wav","H",0.956477388013305,"nindvaanu","vaa","Gujarati","P10","target9","subjFoc","predicate"
"807","GUJ-P11-target1.wav","L",0.247269612201791,"ananyaa","a","Gujarati","P11","target1","subjFoc","subject"
"808","GUJ-P11-target1.wav","H",0.628029198836451,"ananyaa","yaa","Gujarati","P11","target1","subjFoc","subject"
"809","GUJ-P11-target1.wav","L",0.991941016150993,"kheDvaanu","kheD","Gujarati","P11","target1","subjFoc","predicate"
"810","GUJ-P11-target1.wav","H",1.25854083825849,"kheDvaanu","nu","Gujarati","P11","target1","subjFoc","predicate"
"811","GUJ-P11-target10.wav","L",0.452006579682083,"laavanya","laa","Gujarati","P11","target10","predFoc","subject"
"812","GUJ-P11-target10.wav","H",0.848800441506055,"laavanya","ya","Gujarati","P11","target10","predFoc","subject"
"813","GUJ-P11-target10.wav","L",1.0186842723407,"aaraam","aa","Gujarati","P11","target10","predFoc","predicate"
"814","GUJ-P11-target10.wav","H",1.22861259448442,"aaraam","raam","Gujarati","P11","target10","predFoc","predicate"
"815","GUJ-P11-target11.wav","L",0.277498459969978,"ananyaa","a","Gujarati","P11","target11","subjFoc","subject"
"816","GUJ-P11-target11.wav","H",0.59638812679165,"ananyaa","yaa","Gujarati","P11","target11","subjFoc","subject"
"817","GUJ-P11-target11.wav","L",0.893047275955518,"vyaayaam","vyaa","Gujarati","P11","target11","subjFoc","predicate"
"818","GUJ-P11-target11.wav","H",0.980328800872197,"vyaayaam","yaam","Gujarati","P11","target11","subjFoc","predicate"
"819","GUJ-P11-target12.wav","L",0.336336426453345,"laavanya","laa","Gujarati","P11","target12","predFoc","subject"
"820","GUJ-P11-target12.wav","H",0.591617561222711,"laavanya","yaa","Gujarati","P11","target12","predFoc","subject"
"821","GUJ-P11-target12.wav","L",0.845094044066285,"kheDvaanu","kheD","Gujarati","P11","target12","predFoc","predicate"
"822","GUJ-P11-target12.wav","H",1.10402717162667,"kheDvaanu","nu","Gujarati","P11","target12","predFoc","predicate"
"823","GUJ-P11-target13.wav","L",0.229016167975739,"ananyaa","a","Gujarati","P11","target13","subjFoc","subject"
"824","GUJ-P11-target13.wav","H",0.514099189046664,"ananyaa","yaa","Gujarati","P11","target13","subjFoc","subject"
"825","GUJ-P11-target13.wav","L",0.750434108527132,"aaraam","aa","Gujarati","P11","target13","subjFoc","predicate"
"826","GUJ-P11-target13.wav","H",0.967560378983635,"aaraam","raam","Gujarati","P11","target13","subjFoc","predicate"
"827","GUJ-P11-target14.wav","L",0.266458659385647,"ananyaa","a","Gujarati","P11","target14","predFoc","subject"
"828","GUJ-P11-target14.wav","H",0.60198329138863,"ananyaa","yaa","Gujarati","P11","target14","predFoc","subject"
"829","GUJ-P11-target14.wav","L",0.905099193165638,"vyaayaam","vyaa","Gujarati","P11","target14","predFoc","predicate"
"830","GUJ-P11-target14.wav","H",1.03506932447398,"vyaayaam","yaam","Gujarati","P11","target14","predFoc","predicate"
"831","GUJ-P11-target15.wav","L",0.357647325242389,"laavanya","laa","Gujarati","P11","target15","subjFoc","subject"
"832","GUJ-P11-target15.wav","H",0.736676781845822,"laavanya","ya","Gujarati","P11","target15","subjFoc","subject"
"833","GUJ-P11-target15.wav","L",0.994638585345197,"kheDvaanu","kheD","Gujarati","P11","target15","subjFoc","predicate"
"834","GUJ-P11-target15.wav","H",1.28126281145561,"kheDvaanu","nu","Gujarati","P11","target15","subjFoc","predicate"
"835","GUJ-P11-target16.wav","L",0.351916891539568,"laavanya","laa","Gujarati","P11","target16","predFoc","subject"
"836","GUJ-P11-target16.wav","H",0.722837118297458,"laavanya","ya","Gujarati","P11","target16","predFoc","subject"
"837","GUJ-P11-target16.wav","L",1.00121762304036,"nindvaanu","nind","Gujarati","P11","target16","predFoc","predicate"
"838","GUJ-P11-target16.wav","H",1.19063776524623,"nindvaanu","nu","Gujarati","P11","target16","predFoc","predicate"
"839","GUJ-P11-target2.wav","L",0.836340187884933,"laavanya","laa","Gujarati","P11","target2","predFoc","subject"
"840","GUJ-P11-target2.wav","H",1.12246744078702,"laavanya","ya","Gujarati","P11","target2","predFoc","subject"
"841","GUJ-P11-target2.wav","L",1.37382637013718,"vyaayaam","vyaa","Gujarati","P11","target2","predFoc","predicate"
"842","GUJ-P11-target2.wav","H",1.58329214459564,"vyaayaam","yaam","Gujarati","P11","target2","predFoc","predicate"
"843","GUJ-P11-target3.wav","L",0.487508651973184,"ananyaa","a","Gujarati","P11","target3","subjFoc","subject"
"844","GUJ-P11-target3.wav","H",0.833612745818714,"ananyaa","yaa","Gujarati","P11","target3","subjFoc","subject"
"845","GUJ-P11-target3.wav","L",1.08461216216402,"nindvaanu","nind","Gujarati","P11","target3","subjFoc","predicate"
"846","GUJ-P11-target3.wav","H",1.32044296030663,"nindvaanu","nu","Gujarati","P11","target3","subjFoc","predicate"
"847","GUJ-P11-target4.wav","L",0.191269167724798,"ananyaa","a","Gujarati","P11","target4","predFoc","subject"
"848","GUJ-P11-target4.wav","H",0.50818499808542,"ananyaa","yaa","Gujarati","P11","target4","predFoc","subject"
"849","GUJ-P11-target4.wav","L",0.667405692866143,"aaraam","aa","Gujarati","P11","target4","predFoc","predicate"
"850","GUJ-P11-target4.wav","H",0.8714940205867,"aaraam","raam","Gujarati","P11","target4","predFoc","predicate"
"851","GUJ-P11-target5.wav","L",0.515153706879847,"laavanya","laa","Gujarati","P11","target5","subjFoc","subject"
"852","GUJ-P11-target5.wav","H",0.843276327463359,"laavanya","ya","Gujarati","P11","target5","subjFoc","subject"
"853","GUJ-P11-target5.wav","L",1.24230913022488,"vyaayaam","yaam","Gujarati","P11","target5","subjFoc","predicate"
"854","GUJ-P11-target5.wav","H",1.31265085652793,"vyaayaam","yaam","Gujarati","P11","target5","subjFoc","predicate"
"855","GUJ-P11-target6.wav","L",0.359601626260745,"ananyaa","a","Gujarati","P11","target6","predFoc","subject"
"856","GUJ-P11-target6.wav","H",0.678313538354903,"ananyaa","yaa","Gujarati","P11","target6","predFoc","subject"
"857","GUJ-P11-target6.wav","L",0.87628523038599,"nindvaanu","nind","Gujarati","P11","target6","predFoc","predicate"
"858","GUJ-P11-target6.wav","H",1.15634045723994,"nindvaanu","nu","Gujarati","P11","target6","predFoc","predicate"
"859","GUJ-P11-target7.wav","L",0.940867396663513,"laavanya","laa","Gujarati","P11","target7","subjFoc","subject"
"860","GUJ-P11-target7.wav","H",1.22273107986537,"laavanya","van","Gujarati","P11","target7","subjFoc","subject"
"861","GUJ-P11-target7.wav","L",1.44169170967021,"aaraam","aa","Gujarati","P11","target7","subjFoc","predicate"
"862","GUJ-P11-target7.wav","H",1.67087746985508,"aaraam","raam","Gujarati","P11","target7","subjFoc","predicate"
"863","GUJ-P11-target8.wav","L",0.151043743217884,"ananyaa","nan","Gujarati","P11","target8","predFoc","subject"
"864","GUJ-P11-target8.wav","H",0.406893996334728,"ananyaa","yaa","Gujarati","P11","target8","predFoc","subject"
"865","GUJ-P11-target8.wav","L",0.667115292371193,"kheDvaanu","kheD","Gujarati","P11","target8","predFoc","predicate"
"866","GUJ-P11-target8.wav","H",0.751761948581524,"kheDvaanu","vaa","Gujarati","P11","target8","predFoc","predicate"
"867","GUJ-P11-target9.wav","L",0.419518690593836,"laavanya","laa","Gujarati","P11","target9","subjFoc","subject"
"868","GUJ-P11-target9.wav","H",0.783745031260948,"laavanya","ya","Gujarati","P11","target9","subjFoc","subject"
"869","GUJ-P11-target9.wav","L",1.21703358570449,"nindvaanu","vaa","Gujarati","P11","target9","subjFoc","predicate"
"870","GUJ-P11-target9.wav","H",1.33784669099811,"nindvaanu","nu","Gujarati","P11","target9","subjFoc","predicate"
"871","GUJ-P12-target1.wav","L",0.112646464894243,"ananyaa","a","Gujarati","P12","target1","subjFoc","subject"
"872","GUJ-P12-target1.wav","H",0.477177960802912,"ananyaa","yaa","Gujarati","P12","target1","subjFoc","subject"
"873","GUJ-P12-target1.wav","L",0.659651325887286,"kheDvaanu","kheD","Gujarati","P12","target1","subjFoc","predicate"
"874","GUJ-P12-target1.wav","H",0.819238893941718,"kheDvaanu","vaa","Gujarati","P12","target1","subjFoc","predicate"
"875","GUJ-P12-target10.wav","L",0.193884227539514,"laavanya","laa","Gujarati","P12","target10","predFoc","subject"
"876","GUJ-P12-target10.wav","H",0.503714988470716,"laavanya","ya","Gujarati","P12","target10","predFoc","subject"
"877","GUJ-P12-target10.wav","L",0.709102889550623,"aaraam","aa","Gujarati","P12","target10","predFoc","predicate"
"878","GUJ-P12-target10.wav","H",0.818341222100371,"aaraam","raam","Gujarati","P12","target10","predFoc","predicate"
"879","GUJ-P12-target11.wav","L",0.169216216837702,"ananyaa","a","Gujarati","P12","target11","subjFoc","subject"
"880","GUJ-P12-target11.wav","H",0.57183089704988,"ananyaa","yaa","Gujarati","P12","target11","subjFoc","subject"
"881","GUJ-P12-target11.wav","L",0.672286784588593,"vyaayaam","vyaa","Gujarati","P12","target11","subjFoc","predicate"
"882","GUJ-P12-target11.wav","H",0.8115518840563,"vyaayaam","yaam","Gujarati","P12","target11","subjFoc","predicate"
"883","GUJ-P12-target12.wav","L",0.0968039925474987,"laavanya","laa","Gujarati","P12","target12","predFoc","subject"
"884","GUJ-P12-target12.wav","H",0.604054399124314,"laavanya","ya","Gujarati","P12","target12","predFoc","subject"
"885","GUJ-P12-target12.wav","L",0.781389366540342,"kheDvaanu","kheD","Gujarati","P12","target12","predFoc","predicate"
"886","GUJ-P12-target12.wav","H",1.01757469101012,"kheDvaanu","nu","Gujarati","P12","target12","predFoc","predicate"
"887","GUJ-P12-target13.wav","L",0.176869763546417,"ananyaa","a","Gujarati","P12","target13","subjFoc","subject"
"888","GUJ-P12-target13.wav","H",0.557026932735018,"ananyaa","yaa","Gujarati","P12","target13","subjFoc","subject"
"889","GUJ-P12-target13.wav","L",0.733189916471207,"aaraam","aa","Gujarati","P12","target13","subjFoc","predicate"
"890","GUJ-P12-target13.wav","H",0.837570268724656,"aaraam","raam","Gujarati","P12","target13","subjFoc","predicate"
"891","GUJ-P12-target14.wav","L",0.12379558942798,"ananyaa","a","Gujarati","P12","target14","predFoc","subject"
"892","GUJ-P12-target14.wav","H",0.549994574526478,"ananyaa","yaa","Gujarati","P12","target14","predFoc","subject"
"893","GUJ-P12-target14.wav","L",0.662956960460646,"vyaayaam","vyaa","Gujarati","P12","target14","predFoc","predicate"
"894","GUJ-P12-target14.wav","H",0.86817330511676,"vyaayaam","yaam","Gujarati","P12","target14","predFoc","predicate"
"895","GUJ-P12-target15.wav","L",0.154994278251467,"laavanya","laa","Gujarati","P12","target15","subjFoc","subject"
"896","GUJ-P12-target15.wav","H",0.69732271110757,"laavanya","ya","Gujarati","P12","target15","subjFoc","subject"
"897","GUJ-P12-target15.wav","L",0.900366336913086,"kheDvaanu","kheD","Gujarati","P12","target15","subjFoc","predicate"
"898","GUJ-P12-target15.wav","H",1.06856196407685,"kheDvaanu","vaa","Gujarati","P12","target15","subjFoc","predicate"
"899","GUJ-P12-target16.wav","L",0.23588936768422,"laavanya","laa","Gujarati","P12","target16","predFoc","subject"
"900","GUJ-P12-target16.wav","H",0.727631734529067,"laavanya","ya","Gujarati","P12","target16","predFoc","subject"
"901","GUJ-P12-target16.wav","L",0.868585889499884,"nindvaanu","nind","Gujarati","P12","target16","predFoc","predicate"
"902","GUJ-P12-target16.wav","H",1.07897889794148,"nindvaanu","vaa","Gujarati","P12","target16","predFoc","predicate"
"903","GUJ-P12-target2.wav","L",0.164206877791919,"laavanya","laa","Gujarati","P12","target2","predFoc","subject"
"904","GUJ-P12-target2.wav","H",0.507410188273761,"laavanya","ya","Gujarati","P12","target2","predFoc","subject"
"905","GUJ-P12-target2.wav","L",0.6031177298847,"vyaayaam","vyaa","Gujarati","P12","target2","predFoc","predicate"
"906","GUJ-P12-target2.wav","H",0.771292374002351,"vyaayaam","yaam","Gujarati","P12","target2","predFoc","predicate"
"907","GUJ-P12-target3.wav","L",0.0790068216120535,"ananyaa","a","Gujarati","P12","target3","subjFoc","subject"
"908","GUJ-P12-target3.wav","H",0.3992173709632,"ananyaa","yaa","Gujarati","P12","target3","subjFoc","subject"
"909","GUJ-P12-target3.wav","L",0.643092242796457,"nindvaanu","nind","Gujarati","P12","target3","subjFoc","predicate"
"910","GUJ-P12-target3.wav","H",0.719764047617638,"nindvaanu","vaa","Gujarati","P12","target3","subjFoc","predicate"
